channel_name,channel_id,target_age
푸드스타일리스트김윤정 _ 그린테이블,UCnP8Ui8adDM1XWCRfZcEYOQ,food
아따아줌마TV_전라도할매 전통요리,UCEaMCxSN69-bZjwtSFYcghg,food
우따미tv - 웃음꽃다육 Korean succulent genius,UCPGlTVe2Alfxi919vgx6UUA,food
고팡 GopangTV,UC4M0r-r1pMcf57OdRgsWVkA,food
쏘울맛집,UC7fnIzjW2FdBO4sSY82c_iw,food
로하Roha,UCrRn4Vat9iyUGtl6jPjG3IA,food
엄비umbi,UCtBt0z5O7Y31JMm4QlcvqZQ,food
집밥 연진이,UC9As8K4u9PgAhrpt9yvH9Bg,food
푸디랜드 FoodieLand,UCHy8o-_zR_vHqpPN4uNUvkg,food
CU [씨유튜브],UCsM07dUwo0WOWhFbVsG8K6A,food
원필름(방송국),UC0jwU93UpwIyTlCzLn3N0nQ,food
설기양SULGI,UCIafb9ExBkh4WsCOagZssZA,food
롯데백화점,UCpBkdV5sGB9v80H8XTewtcg,food
포스코 스튜디오,UCGu-RtRyCaWQl32YoOh4WNg,food
Multi DO Challenge Korea,UC03Fp4_VFeH877272fjdihQ,food
메기간다효,UCpPB65X6Xhzmlx2A4DSQ-Jg,food
성공스토리,UCuV7tHJntXmXjIhbuYgFgsQ,food
전국집밥자랑,UCY60BF0M8RkXvmMQeKp2PSg,food
오돌 스튜디오,UCD5m0q_YTTvWthbAy1cCiEw,food
맛방_이성희 맛있는 방송,UCJSmPF7fqYgT-PXSUzZQYVQ,food
나휴숑 nahyushong,UCI0hqxU5ImdZa9gQ8kKyv1w,food
현주엽의 푸드코트,UCj515KkJRYCIUbenzrbuXgw,food
먹다,UC-sNR0PB3oZK0XpyJKprrdA,food
지수씨네,UCAGomVTpBAQpKW--78X_lyQ,food
울산남구여행,UCIHVckqVvKSxmtvP7qDBhaQ,food
이수길TV삶,UCB7x2bM7m_tJ-9avDahK7Ew,food
planD플랜디,UCPaApoLkmPqxCeZF7gjoc3w,food
AZ짱 손병호,UCEuayn5HiIrFA026a7dtlNQ,food
미미다육맘 ,UC9aAvktfybOVzccavCNYfIA,food
신애라이프 오디오성경 Shinaelife Audio Bible,UCjWXYUaa_IbqIoqu6u33tLw,food
츄미생활 chulife,UCAO40mq1_TWTdXTKWcLfbwg,food
자연인은경,UCzlwvfQeKPhODjgc2ZJU9dA,food
수연이네,UCFmJ5rrMym4HiJ0pc0hjVTQ,food
서엘맘 Seoel mom,UCbUC6-hNh1itGbgDa_e9kNg,food
범진뭐해,UCdStZGGtJlnvtPBLMjKOjSQ,food
산골맛집김선생과 제2의새마을운동 ,UCet4VXBGsHn8PRUOOhnCFgQ,food
이종임 스타일 채널,UCTIiGl3YTwzyEsArwlOExsg,food
덕이네이모,UCr4nfqTHGnHBdaBSWNG_buQ,food
쿠킹샘주방 Cooking Sam's Kitchen,UCjsxEVJ_Y2TkwP_oCekaz9g,food
똘맹타로,UCi4NDFWWMohmHMWxBd-06kA,food
사위TV_요리와 일상,UCcCs2Xsh15EOFRVpLNqHwug,food
배동성&전진주의 정밥TV,UC6RT0rczmhSSkWwQvh0hPnA,food
성시경 SUNG SI KYUNG,UCl23-Cci_SMqyGXE1T_LYUg,food
홈쿡쌤,UChRwTKp_mOTtqeJUeHgfZag,food
줌블리에 Jumvelier,UCxlfm7xSunwkslwJLS0VKsA,food
엄삼용eomsamyong,UCAlU6Ntbr3Lcsyf9tmSIkPA,food
독거또랭이,UCJx1ZEGRrmr2Rcfht8jOhGw,food
만리 manli,UCovVRKbRSpl6VaUbOYuvLAw,food
메리니즈부엌Meliniskitchen,UCB4JlWU3Vcev5pkyIdeBMRw,food
건강한 사계절밥상,UCNBFvWLTlPsK6rpRpBv6Ecg,food
[Toto Project] AI 육식토끼 토토의 미식 렌더링,UCLVAE_pcl33ELKMH-v3qKhw,food
jofer lorenz semillano,UCGCl-U-6ilCLV3KPoMQcW9g,food
가루씨의 집밥Garussi home cooking,UCvEuV4SJ4huzWHIkUmYIgnw,food
까망 레시피 kkamang,UC7X2eb6zU7YY_ccL1JYNKhg,food
도남이먹방Donam,UCftypYUp6boUauNi_P5WdZg,food
발효비책tv,UCBNWBGHXpYzoBqucDM1NOGg,food
(작사작곡가)골든아이#음원발매,UC48wNsIXU0ayfiAblWCKNGg,food
퇴근남유경우,UCqUvPiIkV6fnzOGXmiiUL4A,food
DDM ASMR 땅규,UCqGZm-olwtL1i4_1xmeeyXQ,food
조정현,UCXqsvL6DG5K2fVEvApbkUOQ,food
베트남 서기티비 SEOK2 TV -서기와 베트남사람들-,UCYdkpsHrZukaez4-VggOicg,food
마이천 MY1000,UCNI31C0aEEUD4cjC03w_xPA,food
작목반장,UCyiU2bARGxHy01g9-GdYeYQ,food
형만 HyungMan,UCsrwIw5KtyFm6Kvs21u-DFQ,food
ゆち유치,UC3Q2nVhbLW2USJtANr7vEhA,food
Condé Nast Traveler,UC3TIRH4PPSDde66Hg5wGh-w,food
밥상위의 국가대표 우리돼지 한돈,UC3VWjktKvTl4km6f8Q3KjWA,food
챔보,UCyyWcEhqfaqJQ56XdA44RYQ,food
각궁이의 맛난소식GakgungTV,UCNbLi9EPm4zYt3KuAcMv3Bw,food
맛난메뉴 Delicious menu,UCGtPnX9NC7zZvE_s7RhR0jA,food
창업의 형 김종구 대표,UCFKwOdHrCc1PJw-8BBPtHuA,food
커피하는 람쥐,UCKfu_os4wmPOQdisVqAqQTA,food
주토피아 - 어디에서도 들을 수 없는 술 이야기,UCQTLz_hauzjE4uheUy7ZBwA,food
집나간햄지 Wandering Hamzy,UC1EiHIhV6UDRWOY6BaEavdw,food
영자씨의 부엌Young-Ja's Kitchen,UC2gasvQVxOdRht9ykwhxwjw,food
육식맨 YOOXICMAN,UC0VR2v4TZeGcOrZHnmwbU_Q,food
은젤 월드 Eunzel World,UC0ry6ufHVkTnYM8XMPAHRsQ,food
팔짜🐷💕,UC0m-NshV3J3lA_mI8txWUuA,food
청담다육,UC-roLskJmtw_g8x26iPxDsA,food
차예련 chayeryun,UC-YuM9j7aT4pkXGICFurAiA,food
괴산투스타,UC-28TVh9o8HbBTUirBuNwHA,food
주들 Joodeul,UC-hZw14URZrz8rjDNqLepWA,food
Tasty Travel 맛있는 여행,UC084zOc5knHoHr81teIziwQ,food
살빼조DietJo,UC26QQCGh66xFU_NjhYLwdQQ,food
도른 에밀리 Emilie Dorn,UCh0SoBL5L5bEz3Hk-mQ3Dtg,food
삼성웰스토리,UC3bYyFXsojf9jdUG-aL9JVg,food
쑥쑥 SsookSsook,UC3egV8AyVrnwUEOkGZB-s2Q,food
아짱이와 배짱이 Inah Eats2,UCDxjRlCW3fxW5PXUMhGYKGA,food
백종원 PAIK JONG WON,UCyn-K7rZLXjGl7VXGweIlcA,food
"울산댁의 오늘저녁, K-mom's cuisine",UCS4Sy_Q_3WrNIIjE3xLFkbQ,food
CHAEWON Family Cuộc Sống Hàn Quốc,UCUQZ9QEumBLRCYa0rXcjoVg,food
곰슈슈 gomshushu,UC4xLr5O6zAt9nfi9zEzZZ0g,food
소믈리에 케이지,UCWCLWodKLFEgFa5PINdGbUA,food
박준면의 낯가림,UC5Cg42H0vqvXQ_XLxV5U7nA,food
면상호[NoodleFighter],UCX1iUx9aO9d57NC3aNU3qlA,food
유스뿅 /  YUSUKE,UCT3zf4NvPUUAfABV-RLtKtg,food
잼잇 Jam-Eat,UCTj67Hns0DZi6PmzzKR1MpQ,food
sini시니,UCTXuCSZxMDaneK7t6DVs21g,food
정호영의 오늘도 요리 Kitchen Caden,UCWyjY6ykM58LO5ipzRgIzGA,food
더들리,UCmJEpV4hLzGWLU5rrdOHMhQ,food
굿찌 GOODZZI,UCCuC3tJoSXBsX75wcLehsog,food
알콜솜,UC9jaCq6yEsds5PzY_Q3t17A,food
코지 COSY,UCcfKn5ex1g8zgK4eYtbReoA,food
봉이네집밥,UCBYPqdDhkxwtQ6GgqgkHrQA,food
한국 아빠의 맛있는 여행 Korean Dad Journey,UCjhb298FuLDckcZ6MEATkRQ,food
정겨운길,UC9t2C3PdplOsWFMiG8blm4g,food
로라식당,UCVO2DhlcXYIMJcTh6jmDJYA,food
빵타지아 BBangtasia,UCq7EVwNTnfkhyNttzPAPoyg,food
hy(한국야쿠르트),UCJvC_TykvjcmgulqsfAsAPQ,food
WhiskyNAVI,UC26XPHfafxDJtD8FL2cOjyw,food
엄지공주이야기,UC_xJyPezZcZB98N8bJcI64g,food
미팩TV미라클스토리,UCSumEwGVqyxK8paBkhgBLDA,food
롯데마트,UCvcEiiSBO-D0QX8vDJs1qzQ,food
애봉이,UCdwLMpZeFXN5ODyCO9warSw,food
운주우성스님의 템플라이프 Temple Life,UCXpmZe257wmJ8BiPtqI0siA,food
맛연사,UC0kLo6HUcwG3uwhqCaq6rNw,food
별난농사이야기,UCNirgeVfOTaY3GrtqueoIPA,food
만능아빠-TV,UCwi6btqNVsbWX6WFmqIoWBw,food
롯데칠성 LOTTE CHILSUNG,UCzKFT7cBIKO9Dapikf6e3ow,food
FisslerKorea 휘슬러 코리아,UCIEU1PTkQMCb7IMlT0_Hexg,food
제이손,UCznduEvnjcVsnYXUw8QK6YQ,food
Coca-Cola Korea,UCzCxSb_RYZuaiaP3u9QNR_A,food
한존 커플,UCpTh6MA0SreNSNzPcemY8wg,food
줄리엔강 엔강이형,UCFyzGa2KYUAwwuJU-z0EjnA,food
HalalKoreaBites,UC99CsOVET0eMkM_lwszLvOw,food
Mr박부장,UCHsIxFH8kFNz5MgbOZ_GrJA,food
맛즐 ; 조이풀푸드,UC-NiIeWEem2yb9Zq-p9glsg,food
수연이수연,UCJp74yNai3BP-_gZuDgsyAw,food
규리 KYULEE,UCeO-X7LzHBcO8NHKpvaIo9g,food
아르재이 (arrjaeyi),UCsKqR8SQu10cO6R-wzdVvpw,food
연로미,UCUoaVI36xr9ipyRiyILHoYg,food
비상금친구들,UCWRQ7bgo-gaBODRYlp3tvYg,food
크집사빨간맛,UCTZhDJG4P_ex9A40BKVSHoQ,food
거제폭격기,UC9rpMzC-SjMSrxhQElZDzTw,food
똘비 ddolbi,UC7_5wc5eeOXpt_WDheHgSjw,food
하지만알려줌,UCMZDNDG8_-04Km1V3UC_Nuw,food
빈쪽이,UCKX3Sk9drEK2TgdMD1_dNbg,food
86미미,UCzeN9YJZu-zwNYoylPxewHw,food
나진커플 Najin Couple,UCEDTb8RyfDp5I1DRB9hEIkg,food
이민간귤 LMGG,UCrGmzu_E2xDM92gUVzv2xHw,food
직업의달인,UCqwKDuZiOBV6EgD4CIxhh2g,food
후땡로드,UCJLMsInvp7j7ij5qCVlCB8w,food
서울 사는 남자,UCB6rLbWzClupm4FshWTnPRA,food
카리나의 삶,UCvD2njyGxgG9iG-RtmdsYTQ,food
먹두리 첫째,UC0ohH3nO4Xx7XtqoiaUEUxg,food
세계속한국인,UCk_S35G4UW5khtFvbA1iDxQ,food
강인 KANG IN,UCeTWemRIomXooZWz2zTxKzg,food
인생맛렙,UCWkHEwAkgjfkhoe1O6HQTvA,food
구자돌이 GUJA Eating,UCIkEh4R_U_s8RxANU_7UpnA,food
Narr Mu Lay,UC2c4pvCc8GF_rIhgOxgGD-Q,food
첫째아들,UCGL-5gylJg3G7T7epVBnhtQ,food
땅끝마을 임선생,UCH89iJse_8YRE31xtiu1byQ,food
요요핑키 YOYOPINKY,UCnZ_FOKhwrBq9LsCJbDl_Ig,food
엄마새 mommybird,UChohCCCKwaZAXrfmdurxdyA,food
"30년 집밥, 배여사",UCHmMtQ0B59EuRRANVhiOPqA,food
김효진,UC9o3fKRDPJGfRkJJFn8RiRg,food
최유라의 Hey Youra 헤이유라,UCZNkx1fBaATbag4LjI_UvnA,food
임해장,UC_yQCVU_68rWQiEpuuCSMlA,food
전영호셰프 식당 요리TV,UCtE3Ie5txXVyMTHAKWfUwcQ,food
솔라시도 solarsido,UCNx0TXIuGVEA_TWB5H2I6Lg,food
서진쿡쿡,UCG9sxoib1fJEcgv7nKcra3A,food
애주가TV참PD,UC5oft5dVf43M2cFmhpJLVGQ,food
버럭만득이,UCo_3dlrt49trusZQxZKQx2w,food
킴주아 KIMJUA,UCS5SSpJRrT5A6pEW3sjgh3g,food
광수엄마 건강요리,UCaA33Jxr-f6kWRf0NbwFEIA,food
침착맨 원본 박물관,UCewitUbsXnyjvJjGgxa0IYw,food
스마일분재경매,UCED-Ab4g1cIRU90xqVvrkHg,food
365일 치팅데이 레시피,UCm86mketHL5xaWMASFc_QVg,food
Cooking Kun,UCQXInJpYzNel0vxsU5QZqAw,food
"노영희의 철든 부엌, YoungHee's Kitchen",UCEX7K2E5FN-v_uEqZuiYN3g,food
나나 Nanasserie,UCAsHJbPbGENF_KJYhcdV0dw,food
포크밸리-부경양돈농협,UCgf50OM3In2c5bBXXS0YTQw,food
피기보이 PiggyBoy,UC4yDkTiEcy3hJ9LfCdx9Pkw,food
요리공수,UC0RNImusMRXzxoY598EYb0w,food
서하얀 seohayan,UC8Em6JHKZVbPf529G4nFAYw,food
산으로 간 달건 Mountain Gangster,UCZyGlONQHfpRicS_yrQB09A,food
ㅤ거제도 최군의 횟집 TV,UCKgCNBPk4lDIOquq17Jwg_g,food
박마담 parkmadam 뻔한인생주막 ,UCsZciD5J7zXGBfpqHebz_eA,food
금손주부 goldenhands jubu,UCqrxs9zXnkSKKJY75CjrXCg,food
승희얌 Yum,UCKA8TG2vauEYRHSQtzbBO4w,food
또딘또딘,UC5MEyyTTlz8d9M4AkpWx32Q,food
살림맨,UC7jL5tY32fARwuQf8y3lyXg,food
로빈의밥상,UCMSz_yah88yZMC6js2p149A,food
고기아재 GogiAzae,UCTnh0emT-bCQDQY_9q5yeEg,food
Melfe Borga,UC8Qbtlhyos3F4DTS3RcuyGw,food
보링이섬,UC_hQ4MSYn_u1ET2R-UoQiaQ,food
정인성의 커피생활,UCKOPS30hZVdViQLq3UIcgzQ,food
꿈꾸는할멈,UCU-AygfHBqYREQpilArKHZA,food
루다 테이블 Luda Table,UCFacbDFmny-7iNdIOdb5mvA,food
고요한 식당,UCjHNx24ZrAsHNmI4FCFxVgw,food
천뚱TV,UCF8W68PS2Ltz17lTDSptDvg,food
맛찾꾼 Yummy hunter,UCjF97oDlA-GXYE_j4Gw5c4g,food
청년 김행복(Kim.Happiest),UCD0ECOBOHWg1SVsgMz10Bcw,food
쯔양밖정원,UCHrX2qBKBuS2aUZkvr-UdxA,food
gardenhong,UC7HVRZzjNb8BKVgsqRZEG7A,food
한 잔 하는 MJ,UCoSbhHxhoy2CSAK9SsbdT6Q,food
달곰삼삼 우리애들밥,UCeDBzhU5pKttTSaMAXAAybA,food
Yummy Go 야미고,UCMeDHNjmybx1C4oNW4FiQ5w,food
먹어볼래TryToEat,UCTx3aCntDvkq-hGtOjKVSnQ,food
류니키친 Ryuniii Kitchen,UCci3ekONGGf4njfCemeGsLA,food
감자수산,UCoM3RvtOktRKl0tdKRDTrcw,food
자취요리 뱅_쉽고 편한 자취 요리,UCDGLSi-amZJzBLFoaC0IznA,food
애플쌤 Applessam,UCX-xq5-sxAAGlLm4OewIKOw,food
영차,UC7KOWCwcHv_uW_BvRs28SpA,food
천재소녀 KitchenStory,UCYPD-uRGTj9gvz5Ng_Uyfaw,food
독백tv,UCqnVjjcEHXk4Pj4XhMN7P3w,food
맛출장 | 마츠다의 맛있는 출장,UCd38-J2biRy64FGGIN8CKlw,food
서태승,UCDWMmcE_oPx4l6RgZ8JVkng,food
셰프 안성재 Chef Sung Anh,UCZffS3HZmQz18zuCWStcfSA,food
조시의 유학,UCUTILrcak54H05HoCtgFNHg,food
산촌tv,UCWveBrDFpKmAkMdGIDsX3GQ,food
기쁨가득tv,UCITHl51v1aGOi2vksmaLDcA,food
Su:Cream_수크림,UC3nqnlhR3C4sTsT0IROH4rA,food
김김푸드KFood,UC4A4MaASYX1WkFAhp0JCwLA,food
투밥스,UCZnC5XlhVApnUjZk6h0zmLA,food
완도수산,UCHWcpVmNBfWvKrAAK5RXGiA,food
릴리안뜨개질Lilian knitting&crochet,UCMZdWAFe2vlELIK3nDqgUzA,food
삼대장 Samdaejang,UCa56qkMvVvq1IMn4xbXaKEA,food
영월김삿갓,UC6KnqtxjfpKs9H4udPDBcEw,food
스토리테일러,UCJZGuNfcScNTG_y2p1P5MJg,food
서울우유 seoulmilk,UCPz4i66EweVQPddqYq7uULg,food
한식진흥원_ Korean Food Promotion Institute,UCMYWTWEIyAhd98yifsq6vEg,food
여수언니 정혜영 [Yeosu Unnie],UCrIxxmIq7logJFN6Bw_1KTA,food
Multi DO Joy Korean,UC965VtcQalsk45JoVHcyWDg,food
우리동네단골가게TV,UC2ZcQ-XHobjEiexhNcF5DHg,food
야코 やこ,UClhRyWfax9_XFGUZBpgXphA,food
환희다육,UCwUoV1cyNy0Gs9I3YWVrywA,food
The Food Club,UC_PbcoGSJzuFdOeAwS5x2vQ,food
정령왕,UClY2gt8hKK9uslND8Tur_1w,food
하음쿠킹 Haeum Cooking,UCWkI9Qcm3vfRY0bZw71ZzYw,food
한국의 멋/Amazing Korea,UCQMvqS3JDvRjo_5JfsXY1Gw,food
그냥 원두 커피,UCEjNO0arGJ_K-sTe1Pr9O6A,food
황제 이발소 皇帝理髪店 BANGKOK,UCqKtSWurKQ3TIUHdH7APTuQ,food
묘식당 Rabbit's,UC89ohZP3fITB0Hsb8jqNsMA,food
ひとりより,UCeiWTEUzY0hlbe4jFjNMPVQ,food
사군카페인,UCA7J-sgaaGD6BQKX4tYAn_g,food
노마에TV,UC8GBN6XX7ICoW0v9brxwNkQ,food
Lucky Doyun Family 🇰🇷,UCYVEmKA1m5Y6TiErpVv1RnQ,food
유수형 TV,UCVNbLEbA3nXhpg_HDEHEkZA,food
정개굴 Froggy,UCrNkpH9WudNrbsFN1AkL36g,food
단내솔솔 DANNE,UCKLyuCCluLY3X2xQezL7tng,food
🐕‍🦺아지이뿐이tv(한기형tv찐팬),UCTLkcm69bdWHTuJ7pC4OYHg,food
맛있겠다 Yummy,UCQA89gPDjJ-1M1o9bwdGF-g,food
지하루,UCxzhVyVe-SkugB4Krg5kJFQ,food
크림커넥션 Cream connection,UCA2v2d3gTJ5olUnrScG5QRQ,food
케이크업 ㅣ 케이크창업,UCoGAFJL-xxFsPzwYP04yCKg,food
정준하하하,UC8dFtyqgm7UqLcJD_sYVJ4w,food
맵하니Maphany,UCDCjSgKtKeFmWhsiAbHLNAw,food
검율농원,UCYZ6RAsAQhKq1oixpDTL3jw,food
윰쓰부엌,UCBePgk0RqTO0IiisQmaADEA,food
셰프이원일,UCDkgqnnsqu3yZFlyoF1J-3g,food
한국맛집K,UCkW3qWVwgkI7mL0eFPVOlPA,food
마리아주 [맛있는미담],UCKeVYAQKdY_YLSjxUrCuXcA,food
두리식탁Duri's table,UCw9v5IIv33ac21mQ89Z-hpw,food
Solecito,UCm8wI8rXC-csApZqkF4d5XA,food
이태리 파브리 Italy Fabri,UCza_sEjIhb1yhvVZEdEl6gA,food
키다리짬뽕아저씨,UCK_4dhuuChRz7ozliMjGQbQ,food
소이는라떼,UCeybtvnMOswZXLMTReEt0XQ,food
모모스커피,UC9f-9yDLgw5oea1DbKVRHXQ,food
여보클럽 미란마마,UCa8fqY6Azo62NQxafCSvYAg,food
마수와,UCL1Q845U-sKoH4H_bu9WvuQ,food
레시피 dream,UCQqxen9IRj-gmJlQXO8qZ_w,food
자취요리신 simple cooking,UCC9pQY_uaBSa0WOpMNJHbEQ,food
Starbucks Korea,UCaxvyTYdWaDXupmgj5ttDUQ,food
정슐랭,UCTIEKbNIqTxj8ip3NYw5xbw,food
버팀목TV[임윤희],UCBU6877IMgaEJTUXeVPwQOA,food
히밥heebab,UCA6KBBX8cLwYZNepxlE_7SA,food
차재chajae,UCLXCr6QsKjWwZZYR7hxqoFQ,food
청도푸드스쿨 FoodSchool,UC-Si8t5e1aiqvbKB7tDp9tQ,food
급급이티비,UC-ExekkkmQ1B6i-pDQQB6mA,food
텐 Ten,UC-IfewS80QpiZ1FApsmzvQw,food
주스맘 Ju's mom,UC11nkBY2j_paF1Da4T4b35w,food
두유노 양산,UC1s9TrLLlMTi9BJ4eymQtfg,food
알뜰한 쩡여사 [가계부 다이어트],UC1JED63XN5aVLun2FU1rgsQ,food
소담한베이킹 sodamhan baking,UC2d-ziX4vNVc4kPGEODwxZA,food
"까니짱 [ KANI, 蟹ちゃん]",UC2wZJuuD_WA9ps2FORco1EQ,food
[후찌양] Hujiyang,UC38wHW6G9TxDI65j21fcWHQ,food
오맘쿡  5mom cook,UCTdB43wF5rksLMYqZQ4aXUg,food
공혁준 RHDGURWNS,UCUXYT0CqvBx1ZysmxSW7EDQ,food
내복곰 Nebokgom,UC78s1vArhs1jZwf68_adITA,food
골드쿠폰라이브,UCRrVM6wIWVdXsVP4b669tBg,food
연홈 yeonhome,UCRdMRndxhmWcpLNKosr06Jg,food
혼자사는키큰언니,UCU_9UGoDcrSFYwyIs0iokKA,food
보보혼술,UCTNgfQZzW48KL-7718mKx6A,food
채널광주,UCX-Up3VNrObbGMXIIHuTsMQ,food
소소황 Cook & Eat,UCWrh9haWsTEAQF9UEg6AEFQ,food
재재의하루🐰🌵,UCXpnpuTHshZGZSt00GTlTrA,food
BAKET,UCVC3hxOueo2QDUWFtQe273w,food
휘토피아 htopia,UCWJ-2Qht_-dwHpB831FAF1g,food
수원맨,UCInY61WOcDu2edQvEWDryAQ,food
팀브라더스,UCIYNYv9ddZBg42gvyp8L2Iw,food
하링 HARING,UCzS7A-w-vmwjPMOb-_M1tVQ,food
쿠클티비(CoocleTV) - 건강한먹거리,UCWkWBF7yPoh4BoPro-80Wsg,food
유리조아Yurijoa,UCBpTprffc9A7KZyONCHQTIw,food
My Natural Food,UCymJsGYIOXj3bwo3yHGI5Ig,food
퀘스트빈,UCKUOPe2OATv2vlrAY8C4t7Q,food
ソウルグルメ서울미식가,UCArt-JeKVEkxbtLWo9eFLVA,food
야미이츠 Yummy Eats,UCSayfA1h6hQMRYYP_bPxl1A,food
감자매 Potato sister,UCDiohkMMUnwCMz8ZCJFT-cg,food
제이월드,UCfBazeBqkG8914bfC0oy_bA,food
지뉼랭가이드,UC50ac0_x8ZDoCSEpNV0p3-Q,food
Nebom 사계절의 네봄,UC6NrrEp1e3-A51SSinM3Y-Q,food
농협목우촌,UClk0Cpeq6rObz6aReNxZQTA,food
장향진의 나만 알고픈 약선요리,UCUl5aslyfnkps1nQiWyG4Rw,food
單單小姐Miss DanDan,UC5FyoQEHNVE39eooygqG97Q,food
대박언니 DAEBAKUNNIE,UC7I95AHA-Fwkedg3IK6GNcg,food
Tei's Happy House(태희의 해피 하우스),UCeUisiec4oauZ7ngZ-FSOCQ,food
쿄홈 kyohome,UCvebJb2Oa2mPUQCfy_zV_yA,food
율리 YULRI,UCiULanlNBXuMkaP9OiZWgYQ,food
주방대장 민쿡,UCEy9NE4it3Vnx5BHYSlPifQ,food
정대표 Ceojung,UC4rp3IXPhmQoYqZUCUMP6hA,food
풍자테레비,UCI5WgFSOVO9UJFcqQTiClHQ,food
채커피,UCT1xn_mNhQ7zWJxL_XO0sig,food
wineking 와인킹,UCb7KNFvMuvQz9LPRK4xyzfA,food
심방골주부 Korean Food Recipes,UCMXFSqYCTcB4iIJLwUJaBrQ,food
FoodyTrip 푸디트립,UCDBFchGuAOy5-2sy8nYMVxA,food
푸메Fume,UCbzI92w5vWa6mEj1dACfy6g,food
무니키친MoonyKitchen,UCQg7opkHC1IIHYsIRuivMbw,food
Akang Daniel,UCgakVU9m5b79W-uQjfK1_nQ,food
빠슐랭Barchelin,UCByHXQRqzgbygBTOM4mQz5Q,food
벌교꼬막왕자tv,UCBxTDF8MczrQhhp1TFEv1cQ,food
oh-pride 오프라이드 (오가나),UC8av1CNslnPQS3N08rkzzhQ,food
향순이TV,UCa67Zja7RwkHtD65jWs4wZw,food
방송태평양,UCZmhLlhec0rmzUN0iNt2CQA,food
디어루나 DearLuna,UCvV84e6p9Rd2itR1LlKc2DA,food
허인의 인과관계 (仁과관계),UC9T1tAdhIePOM8T2023_11w,food
홀썸모먼트 Wholesome Moment,UCKYqqROHe81oOqoKeAot8QQ,food
조하니,UCWYTovY3DwQQOpyZO18oYHg,food
Cream Park,UCzEe1UbKuJqbZk3XCBHmUwA,food
이봉원테레비,UCiP6DC506B35Xve6M22ScAA,food
그린씨 greensee ,UCNG_1Ap3uAQ_nwb-WaRctUA,food
잔업tv,UCzUIL4WH-OMRXYCC32K_p0A,food
영국남자 Korean Englishman,UCg-p3lQIqmhh7gHpyaOmOiQ,food
쉘위스키,UC71-L6-oKOdnXk8_6-7nNNg,food
뿜니버스,UCT9jz_2nJkrFIBs2L6LVfRA,food
키키키,UCHP6w2IkxZ84eQ2FCGa2ZlQ,food
징글징글 생물가족,UC8cS0b_5Hk5hfPEyv-XFD2g,food
예나러브 [Jun & Yena],UClCc-FOXA9xgBUz6HOQ8baA,food
우리집오늘의요리,UCA2Aoj5nHJcBukGWLMccK7Q,food
단미라탄,UC55_tv0_KXXslNlXGHlWxSQ,food
김군과친구들 Kim & Friends,UC0Vsfjmnz3ruCpSq3iQnKfA,food
김치빌더,UC6fgwVZ9e_tm0tPxQIVei2g,food
스트릿TV,UCBztIYIgMyDd0wBTP0meL5Q,food
숲PRO-TV,UC9Lbvm-2Bk9oMdo-wMwfmMw,food
요알남MingStar,UC26Cjrx8qycmKWCcLVMBylw,food
댝생,UCkcunEvzAxmlaLew-S3PlAw,food
Hanbit Cho,UCq6EbtLtwyF9ONFBqIkR4yw,food
식경이 SikKyung,UCPqJqF3DUyUN4842x_0xAxA,food
pawnkueen,UCHeOWAltKaWFUaGmRbepttg,food
미소miso,UCdmd8CgMCO6kxngzjTBRn0g,food
올댓스위츠,UCGXCbmJGjymzkJ_cuXocniA,food
잡혀주나,UCsRVg_a_CzZ7OUW_u3vYAYQ,food
소림사 주방장,UCNym9_2Jy9ujMA5i7_TV3CQ,food
민트하임:MintHeim,UCWztxgLv8qBa-1F8AYjuxGQ,food
로즈키친 Rose Kitchen,UCc0ot6V8iYwP4Svt6zRjZSQ,food
김술포차,UCU26eZ726Kobl4xOdYKPGhg,food
쪼야Cook,UCouHEKIqT6TVOpHpSfXm0bA,food
거뜬형,UCLU--jMqrtuEwHPHyj6e-fA,food
여니쿡 Yeoni cook,UCMw3PVVuWeW_AfX_UhPyvOw,food
꽃읽남TV_아이엠그린메이트,UCqVep1040CRtillAKB1ybxQ,food
뚜벅뚜벅 서부남,UCa3ktyzwbkR9Ej-Ux6eTfLA,food
주호다,UCCFLyWRmaMeQ0f4ndIeChOw,food
수요주식회 - 한 잔할까요?,UCfA58wxQoMZyRpDrwwMrq6w,food
프로세스 케이 Process K,UCoah0FMpaTxHpZlF09kqQmg,food
[대근대근] DAE KEUN,UC5G4rc0pwGP2H19m4ORaYPA,food
보리갱일상,UC7sx8_7xKREg6z4SzFyDg9Q,food
회사랑RawFishEater,UCoLPofyAZuuq6v4EWrWRguw,food
통령할미달장,UCBhR7WKMD50cxkTJ5CNaUGA,food
쑤니님(SSUNI),UCmd63ox9-xMTbMFHZQeDAhg,food
메주이평강TV,UCP2XVjARenm51dHJGWwugrw,food
용용먹방 YongYong,UCIYzQfZWi059RjaYgQUVLnw,food
푸른아오🌊AOBLUE,UCOgC0iCgdsDC0NV0KbTa7tg,food
옴마의요리 Omma’s Cook,UCqD9y739zx0R0lg7-hkkOkg,food
조빵이Jo_BB,UCNQrGj9AStmVtTOICoE1WcQ,food
성실푸드(Sung-Sil Food),UCQP_2Ckztg0vGmQdaedv4BQ,food
옥전농부(나무노래소통),UC6e9t_AGDGJfs_Zch7koxNA,food
비노이스타 Vinoista,UCho-kNWD5gnMRwh5hSWjofg,food
