Channel Name,Channel Link,channel_id,Subscribers,Average Daily Views
Multi Do Korean,https://vling.net/channel/UCoxmZ8RbrywslMvt6zhjRDA,UCoxmZ8RbrywslMvt6zhjRDA,747000,28726
주부나라,https://vling.net/channel/UCzIOIStANWRgYa3BRuJOg8Q,UCzIOIStANWRgYa3BRuJOg8Q,1650000,217918
alinalicooks Кореянка готовит,https://vling.net/channel/UCB1bgWqtUln-iJIoa2MpvKQ,UCB1bgWqtUln-iJIoa2MpvKQ,17400,1340
숙키sookkie,https://vling.net/channel/UC7r8m1vZZDc3kp258gOcTUQ,UC7r8m1vZZDc3kp258gOcTUQ,16200,4210
거제도며느리 리나RINA(コジェ島ミョヌリ リナ),https://vling.net/channel/UCktCmRJ7cVEureEmZqs03UA,UCktCmRJ7cVEureEmZqs03UA,72700,64226
라멘괴인웅성,https://vling.net/channel/UCMSXTsIuYiaHgV6ONd4rnNw,UCMSXTsIuYiaHgV6ONd4rnNw,13700,3265
셰프호윤 Chef Hoyoon,https://vling.net/channel/UC0x63Jy1Sy63grrf_Pq0WEg,UC0x63Jy1Sy63grrf_Pq0WEg,108000,20336
말씀을 연주하라,https://vling.net/channel/UCocHz3k8kmulAGSE4r0Eeag,UCocHz3k8kmulAGSE4r0Eeag,16700,85
숟가락요리사,https://vling.net/channel/UCOzLa9yvxzFBfo7KLkIM6uA,UCOzLa9yvxzFBfo7KLkIM6uA,10700,358
ParkGH 박근하,https://vling.net/channel/UCDPpzXAYvwJifbfKYxdjZUA,UCDPpzXAYvwJifbfKYxdjZUA,14900,472
꼬꼬PD가족[Kkokko PD Family],https://vling.net/channel/UCfugxK22rRKUWMtgYNTvzog,UCfugxK22rRKUWMtgYNTvzog,394000,50831
나하모니Da62,https://vling.net/channel/UC5N39ahEi9x6W-MYkOFSwIw,UC5N39ahEi9x6W-MYkOFSwIw,15700,218
주류학개론 - 재미있는 술의 비하인드 스토리,https://vling.net/channel/UCB9wEdhMy5Mi8SLNBD-tUrQ,UCB9wEdhMy5Mi8SLNBD-tUrQ,385000,38734
광덕아,https://vling.net/channel/UCdZX-lHiBTJNqUD0QlyHInw,UCdZX-lHiBTJNqUD0QlyHInw,199000,97254
손석민TV 맥가이버,https://vling.net/channel/UCs88b99szA58HnZX59W24Ng,UCs88b99szA58HnZX59W24Ng,64000,725
혁이네집밥,https://vling.net/channel/UCYOFf3IQ8jaondMgnVDMluA,UCYOFf3IQ8jaondMgnVDMluA,13700,3939
"K-Beauty&Koreanfood ,SecondFrime",https://vling.net/channel/UCtUop1lkHLDbJRwp295O5cg,UCtUop1lkHLDbJRwp295O5cg,12200,353
이발소 베이커리,https://vling.net/channel/UCJ0ulEEvEfo6w7xyqwTJbyQ,UCJ0ulEEvEfo6w7xyqwTJbyQ,61900,7404
배고픈 빵떡이 [Hungry B.D.],https://vling.net/channel/UC8xhsboNsLK75eLFkOV5Knw,UC8xhsboNsLK75eLFkOV5Knw,37200,6299
솔바위 팜 [Korea Farm Story],https://vling.net/channel/UCg4Am0srDqvm0ETVGylGevQ,UCg4Am0srDqvm0ETVGylGevQ,69100,10151
꿀주부 Honeyjubu,https://vling.net/channel/UCg_xrQ9KMN7wL4moBwuxZWw,UCg_xrQ9KMN7wL4moBwuxZWw,2780000,74966
Mini Forest 미니포레스트,https://vling.net/channel/UCvi9Edt8ecebffeFo6_73Qg,UCvi9Edt8ecebffeFo6_73Qg,533000,8379
이선미의 집밥연구소,https://vling.net/channel/UCyt1nq6CXQt9U_E5Tae98Ag,UCyt1nq6CXQt9U_E5Tae98Ag,13600,1448
격수형,https://vling.net/channel/UCxIWEubpNWCxvoo84BYZxgQ,UCxIWEubpNWCxvoo84BYZxgQ,10900,2641
그래 이맛이야 육수다,https://vling.net/channel/UC8Mr1yjDH-lmqx3QD3Hv8hA,UC8Mr1yjDH-lmqx3QD3Hv8hA,25300,400
FOODBOX 푸드박스 ,https://vling.net/channel/UCEii9gXvnQGFY81s8c0JnvQ,UCEii9gXvnQGFY81s8c0JnvQ,148000,19775
하오니의 빵탐험 Haoni,https://vling.net/channel/UCGbFD6WndSG-0Am8QSgXX4w,UCGbFD6WndSG-0Am8QSgXX4w,78500,19732
상남철,https://vling.net/channel/UCIJkBHmmcZ14_V-xLZxnoaA,UCIJkBHmmcZ14_V-xLZxnoaA,26600,4669
일타쿠마,https://vling.net/channel/UChbZEmY6uHbTRHxu5g--c7Q,UChbZEmY6uHbTRHxu5g--c7Q,194000,74921
쿤키친 - Kun Kitchen,https://vling.net/channel/UC8pNp8mMr-GGOnGrVmzgSAA,UC8pNp8mMr-GGOnGrVmzgSAA,83300,25390
술맛여행놈,https://vling.net/channel/UCZ-8O9WwagxNFj5Cc_TYfSw,UCZ-8O9WwagxNFj5Cc_TYfSw,203000,74634
껨돈,https://vling.net/channel/UC7qeL7v_NvJqHCGSTGfR_tw,UC7qeL7v_NvJqHCGSTGfR_tw,23200,10570
술주하 / SULJUHA,https://vling.net/channel/UCfs-Jq8QqiIucFAM4mOdFJw,UCfs-Jq8QqiIucFAM4mOdFJw,161000,47171
네네치킨,https://vling.net/channel/UCMEymWAglBpb7phxXGbmoHQ,UCMEymWAglBpb7phxXGbmoHQ,17800,614
개그우먼양귀비,https://vling.net/channel/UCjKYk0bQzmkS4fdkhkIy_Ow,UCjKYk0bQzmkS4fdkhkIy_Ow,32100,1598
금희랑,https://vling.net/channel/UCNU_hCPq-Wu8kCysHH_L1Xw,UCNU_hCPq-Wu8kCysHH_L1Xw,11800,3052
코지마,https://vling.net/channel/UCTykoSzR7BUci25hHm-bqgg,UCTykoSzR7BUci25hHm-bqgg,56800,28136
김진규쏘가리TV,https://vling.net/channel/UCJlOHsIkGlQUWPSdI9fJ88g,UCJlOHsIkGlQUWPSdI9fJ88g,15700,135
이금기,https://vling.net/channel/UCycPQe03GWW4z_ztaTA2ndw,UCycPQe03GWW4z_ztaTA2ndw,11100,577
오레오 코리아,https://vling.net/channel/UCP-KyzvJsKpjbWqg4qxmu2g,UCP-KyzvJsKpjbWqg4qxmu2g,18800,12312
깐따삐야,https://vling.net/channel/UCLLo3MaJYSuyP5xLgM5Zr2w,UCLLo3MaJYSuyP5xLgM5Zr2w,52500,1948
도도,https://vling.net/channel/UCp-ifd8kAs9mE_haKkkBesA,UCp-ifd8kAs9mE_haKkkBesA,10300,526
은의 주방 eun kitchen,https://vling.net/channel/UCQ9qxrZs2QY5vf5uiLs79xw,UCQ9qxrZs2QY5vf5uiLs79xw,10200,839
NEMOJUN TV ネモジュンTV,https://vling.net/channel/UC3hCfqk-Yvz-SVbCRmVO5gw,UC3hCfqk-Yvz-SVbCRmVO5gw,25200,3698
속촌아씨,https://vling.net/channel/UCPFW4r1nmTdtQUsAJSno1iA,UCPFW4r1nmTdtQUsAJSno1iA,383000,10853
Pan K's The Pancake Artist,https://vling.net/channel/UCUHO_Qus2BYhVv9_oIwfHVQ,UCUHO_Qus2BYhVv9_oIwfHVQ,3040000,87211
어서와 에스원,https://vling.net/channel/UCX6rMyY82f__0ShNyCCv4JQ,UCX6rMyY82f__0ShNyCCv4JQ,51200,39498
JJAEMI 째미,https://vling.net/channel/UCSg2Jqo_AGTtWHAMYxNf11g,UCSg2Jqo_AGTtWHAMYxNf11g,1450000,91681
"뜨고 싶은 셰프, 장호준",https://vling.net/channel/UCBt70E0BYBGTWz1mfGd28LQ,UCBt70E0BYBGTWz1mfGd28LQ,52100,8301
강화농장TV,https://vling.net/channel/UCIDqdiLg4JVsQooBVm2KSDw,UCIDqdiLg4JVsQooBVm2KSDw,33700,983
수향TV [suhyangTV],https://vling.net/channel/UCUxXrqHwz836pHcRZRVJLhw,UCUxXrqHwz836pHcRZRVJLhw,731000,105069
밥배,https://vling.net/channel/UCVQePGO5SEmgNueRWuFH6wQ,UCVQePGO5SEmgNueRWuFH6wQ,16900,4030
찬밥식당,https://vling.net/channel/UCWr-G5KdZtJjfSeVah_jLPQ,UCWr-G5KdZtJjfSeVah_jLPQ,338000,80288
유키의 하루,https://vling.net/channel/UCTmKuUemu1o4fd8FJvFcZyQ,UCTmKuUemu1o4fd8FJvFcZyQ,10500,2917
별별사람들,https://vling.net/channel/UC0q9s5LXh7-o5PCx1zw8avw,UC0q9s5LXh7-o5PCx1zw8avw,27000,8425
mini ovening 미니오브닝,https://vling.net/channel/UC0x8OvUA7PoCywqMOoik1sA,UC0x8OvUA7PoCywqMOoik1sA,131000,4715
면상호[NoodleFighter] Daily,https://vling.net/channel/UC0Hg4meVusDFYRZwf7-yqfw,UC0Hg4meVusDFYRZwf7-yqfw,33000,11991
뉴욕밥상 New York Bapsang,https://vling.net/channel/UC0IQXb6AQHEVrY0CN5hbFhw,UC0IQXb6AQHEVrY0CN5hbFhw,2110000,3293
친절한 경자씨의 고추농장 이야기,https://vling.net/channel/UC01OsvJ4CXxkVUfCdHi9rpg,UC01OsvJ4CXxkVUfCdHi9rpg,78500,1938
모개일상TV,https://vling.net/channel/UC2HnpRBh-6D0aFhu6YFL0IA,UC2HnpRBh-6D0aFhu6YFL0IA,44200,623
DURI MIMI,https://vling.net/channel/UC2esjW6TRjMYUSTeZuCNn_Q,UC2esjW6TRjMYUSTeZuCNn_Q,20500,49
헤헤tube,https://vling.net/channel/UC-NoF8L6ov3uFz-bpnIdTRw,UC-NoF8L6ov3uFz-bpnIdTRw,168000,75853
쿠킹옥 Cooking OK Korean food,https://vling.net/channel/UC-XkCOyHVxyyzvqeEUDHN3Q,UC-XkCOyHVxyyzvqeEUDHN3Q,74700,24899
도라마코리아,https://vling.net/channel/UC-mvTI0H8QQPwXXF9P9Wmkw,UC-mvTI0H8QQPwXXF9P9Wmkw,444000,65047
코저트 Cossert,https://vling.net/channel/UC-pXaRbTkhOnOUjsv96QHMg,UC-pXaRbTkhOnOUjsv96QHMg,558000,49961
허상밥상,https://vling.net/channel/UC-v7n1v9g9Yze4ByTuvYGYQ,UC-v7n1v9g9Yze4ByTuvYGYQ,105000,2346
김꽃송 KIMGGOTSONG,https://vling.net/channel/UC-BTJQMF5SMAYfXVLEwPr3w,UC-BTJQMF5SMAYfXVLEwPr3w,449000,584
동우의 시간,https://vling.net/channel/UCzz2OFrZjGvoPq2WcpgeG_g,UCzz2OFrZjGvoPq2WcpgeG_g,24500,20197
中国街头美食vlogs,https://vling.net/channel/UC1CbmfI_il0uY56Qvd-YJLg,UC1CbmfI_il0uY56Qvd-YJLg,10800,3319
영나미 베쏘,https://vling.net/channel/UCU0MrKoFa2SIkWLFnmPepWA,UCU0MrKoFa2SIkWLFnmPepWA,20300,5285
장하다 장민호,https://vling.net/channel/UCMwVpslitG_uJVsLwNkO3pw,UCMwVpslitG_uJVsLwNkO3pw,13000,40100
2중생활,https://vling.net/channel/UCy7PAMv39vlNRH-ClfSaZ8g,UCy7PAMv39vlNRH-ClfSaZ8g,184000,106
스튜디오 통,https://vling.net/channel/UC3Hx4YCbeawwALYOOQckQCw,UC3Hx4YCbeawwALYOOQckQCw,22000,123
쏘소담_주부,https://vling.net/channel/UCUQ0pd9WteRbOoeoF1PPi1A,UCUQ0pd9WteRbOoeoF1PPi1A,24600,6751
리스컴,https://vling.net/channel/UCa_VW4GBNduPQ14E7W2DgIA,UCa_VW4GBNduPQ14E7W2DgIA,27900,354
가오니의 메뉴판GAONI,https://vling.net/channel/UCJ66AvaHJ2pHD_-AyUailuQ,UCJ66AvaHJ2pHD_-AyUailuQ,472000,123182
미캉부부,https://vling.net/channel/UC5CJ8GK3WVxb4JMSD9DaZWg,UC5CJ8GK3WVxb4JMSD9DaZWg,15400,12137
뉴라이프 𝐍𝐞𝐰 𝐋𝐢𝐟𝐞,https://vling.net/channel/UC6vKU-AHjo4wQA2W-jfEJDA,UC6vKU-AHjo4wQA2W-jfEJDA,11300,3032
소소한 힐링 smallhealing,https://vling.net/channel/UCsP5zSA0YRVaYkLUSO9BR-w,UCsP5zSA0YRVaYkLUSO9BR-w,38900,21964
고은언니 한고은,https://vling.net/channel/UCPFW9tE-hAuyR4037csZAqg,UCPFW9tE-hAuyR4037csZAqg,119000,190187
삼플식당(Sam Simple Restaurant),https://vling.net/channel/UCNOt7fd2GVXqOlTRL19xTpg,UCNOt7fd2GVXqOlTRL19xTpg,116000,8494
호와수,https://vling.net/channel/UCwUI2b5vUxnkjS-w0GTK-xQ,UCwUI2b5vUxnkjS-w0GTK-xQ,160000,20911
[햄지]Hamzy,https://vling.net/channel/UCPKNKldggioffXPkSmjs5lQ,UCPKNKldggioffXPkSmjs5lQ,14100000,984448
김원식 oppicial,https://vling.net/channel/UCGzSHBZfTka6CxoObbCgGfg,UCGzSHBZfTka6CxoObbCgGfg,83700,50728
장보심 jangbosim,https://vling.net/channel/UCMBkzMdeGMGQkzD_2KLWmXQ,UCMBkzMdeGMGQkzD_2KLWmXQ,22600,730
아브라함커피TV,https://vling.net/channel/UCAO9xCUicBwWCBs9rrXKi2w,UCAO9xCUicBwWCBs9rrXKi2w,42600,4325
헤이 주디 Hey Judy Eats,https://vling.net/channel/UCKOBBEXO5hVF-UnuZhkik8g,UCKOBBEXO5hVF-UnuZhkik8g,18900,26385
골든 글로우  Golden glow ,https://vling.net/channel/UCRqECJwcH6yvuPvYu0Q7hsg,UCRqECJwcH6yvuPvYu0Q7hsg,17400,9681
노모어피자,https://vling.net/channel/UC52-_r6ABNonw0UURJmla7A,UC52-_r6ABNonw0UURJmla7A,11800,2009002
영종맘 - 안여사네,https://vling.net/channel/UCQE9yvnfE0KP8LCfPYfyd0g,UCQE9yvnfE0KP8LCfPYfyd0g,15900,6383
농사기술센터,https://vling.net/channel/UCEWt7ifi8C0dP47z1k166hw,UCEWt7ifi8C0dP47z1k166hw,27500,3892
지미테이블 jimmytable,https://vling.net/channel/UCkahcTbfqg3HZ0EHyi356AQ,UCkahcTbfqg3HZ0EHyi356AQ,53500,785
짱아남매 : 요똥이의 요리성장기,https://vling.net/channel/UCbOz826iZO71okvn0DRBt4Q,UCbOz826iZO71okvn0DRBt4Q,13400,16394
와인여신 _Wine Goddess,https://vling.net/channel/UCUGOEAzA0OxeWzPS6T1giCQ,UCUGOEAzA0OxeWzPS6T1giCQ,14300,1629
와인이야기,https://vling.net/channel/UCxRgHV7dt9HNUDx227OA5PA,UCxRgHV7dt9HNUDx227OA5PA,39600,11933
오르막길,https://vling.net/channel/UCGloQUvVcQ5UNMcpmyhkW_Q,UCGloQUvVcQ5UNMcpmyhkW_Q,127000,17643
지니킴,https://vling.net/channel/UCUaiiABtCRBTzU7MHSzaReA,UCUaiiABtCRBTzU7MHSzaReA,12700,2713
진용이,https://vling.net/channel/UCujcx0yaAq5clbDlrIPc7Yg,UCujcx0yaAq5clbDlrIPc7Yg,48100,7231
세오의 일본살이,https://vling.net/channel/UCW93TxguFksJh7K4gZL6UqA,UCW93TxguFksJh7K4gZL6UqA,64600,27739
굿맨비뇨기과,https://vling.net/channel/UC9iTPYMRC9zysa_ifKiSX2g,UC9iTPYMRC9zysa_ifKiSX2g,11000,847
세븐일레븐 I 7-Eleven Korea,https://vling.net/channel/UCt_ArME66SzU7I1IgQWHDDA,UCt_ArME66SzU7I1IgQWHDDA,479000,5669
쿵맘,https://vling.net/channel/UCb8nDur5xUEH_CMjYCpWaDw,UCb8nDur5xUEH_CMjYCpWaDw,14400,10
제주에디 Jeju Eddy,https://vling.net/channel/UCmp61ap5-dkuBBaIjfrYdVQ,UCmp61ap5-dkuBBaIjfrYdVQ,147000,18135
귀요미 먹방,https://vling.net/channel/UCzw2juHzkWe_LHesUMz2IVA,UCzw2juHzkWe_LHesUMz2IVA,76600,14
kak seulgi 💛 어쩌다 인도네시아 ,https://vling.net/channel/UCA8mcfJOCYUNd9rcIH4f1Iw,UCA8mcfJOCYUNd9rcIH4f1Iw,62700,10945
Leplat  르쁠라,https://vling.net/channel/UCEGOcf_oGsSuswiQM5MyfhA,UCEGOcf_oGsSuswiQM5MyfhA,39200,10331
SyriSyri,https://vling.net/channel/UCcmfClzLKwv8zjSVLEpcGsA,UCcmfClzLKwv8zjSVLEpcGsA,15500,295
한우자조금,https://vling.net/channel/UC7J5_YX7A-cm_kQYPlKRLvA,UC7J5_YX7A-cm_kQYPlKRLvA,17100,1181
Candy DO Korean,https://vling.net/channel/UCBcNL2uRXr6J6vzm4tBhnBA,UCBcNL2uRXr6J6vzm4tBhnBA,68300,50689
만기TV_돌아온 톰과 제리,https://vling.net/channel/UC8-j9z9PNF698D1m--Hqcrw,UC8-j9z9PNF698D1m--Hqcrw,32300,135523
최금옥 약초밥상,https://vling.net/channel/UC88m4qVUbp4kw34Xsp5xD2Q,UC88m4qVUbp4kw34Xsp5xD2Q,51900,1528
Mrs macarons마카롱여사,https://vling.net/channel/UCr5Kww9xqzPmSJTHyXl58YQ,UCr5Kww9xqzPmSJTHyXl58YQ,766000,22101
둘기,https://vling.net/channel/UCKzhsob42r4pUTxR284lavA,UCKzhsob42r4pUTxR284lavA,40500,9232
써브웨이,https://vling.net/channel/UCRFQtwC3mob_ce5ggN_cVEA,UCRFQtwC3mob_ce5ggN_cVEA,17100,1299816
요리왕비룡 Korean Food Cooking,https://vling.net/channel/UCcNUpInQt1tI3JC_oTPQ20w,UCcNUpInQt1tI3JC_oTPQ20w,2130000,111542
박브루,https://vling.net/channel/UCAHFNLswhNYo3UHVejIgaMw,UCAHFNLswhNYo3UHVejIgaMw,10300,3053
하윤알유 hayoon r u,https://vling.net/channel/UC_PwXJ8tOHrCodFA3qD1tkg,UC_PwXJ8tOHrCodFA3qD1tkg,27200,266
양봉고릴라,https://vling.net/channel/UCHW51Ow5MTEeC765NKgsc1A,UCHW51Ow5MTEeC765NKgsc1A,10400,334
박종신시장생활,https://vling.net/channel/UCxE8yct5mb76dQIWXkRaRug,UCxE8yct5mb76dQIWXkRaRug,26600,1322
배리나Lina bae,https://vling.net/channel/UCUUfhq_n7pctAX5LaMD0WUA,UCUUfhq_n7pctAX5LaMD0WUA,151000,853
꼼유 KKOMYU,https://vling.net/channel/UCI7gZsAuzthtoMxlFdBDn2g,UCI7gZsAuzthtoMxlFdBDn2g,12400,67
한송이tv[SsongiTube],https://vling.net/channel/UCG2KKCanr2bEsE8Xr8tR5bw,UCG2KKCanr2bEsE8Xr8tR5bw,270000,31482
빵준서,https://vling.net/channel/UCzCtoDuY9gqQyIGoWx58a-w,UCzCtoDuY9gqQyIGoWx58a-w,173000,19667
지이,https://vling.net/channel/UC80ikPWMALRgpBZp0aRXs4w,UC80ikPWMALRgpBZp0aRXs4w,15500,495
Leeby리비,https://vling.net/channel/UCI3-5FX4IrRyniAiUnK1BWQ,UCI3-5FX4IrRyniAiUnK1BWQ,498000,101929
흑삼TV_건강해지는 채널,https://vling.net/channel/UCr0OdTjLrssdraYJYTYd0wg,UCr0OdTjLrssdraYJYTYd0wg,11700,178
[좋은가족]제주리쉬네,https://vling.net/channel/UCM_wy4ABW79sPo4QfOoe-1A,UCM_wy4ABW79sPo4QfOoe-1A,46800,20516
야식이,https://vling.net/channel/UCsNVs68quFJMaDmR6frfUsQ,UCsNVs68quFJMaDmR6frfUsQ,1160000,76141
가마솥아재 ,https://vling.net/channel/UCepaQ4SbRkRyJR0E6qNgF0Q,UCepaQ4SbRkRyJR0E6qNgF0Q,29800,1543
효녀HYONYEO,https://vling.net/channel/UCYo5wuzNmJ3wrAvWSkYex_w,UCYo5wuzNmJ3wrAvWSkYex_w,147000,2603
살림하는숙향이cookingsukhyang,https://vling.net/channel/UCHUslR8-HQ_7NIzQGL-uPyA,UCHUslR8-HQ_7NIzQGL-uPyA,11800,382
생선장수 박장군,https://vling.net/channel/UCH9Xp9Bu02wPe_LE6N_ZbUg,UCH9Xp9Bu02wPe_LE6N_ZbUg,23700,14997
팝콘티비,https://vling.net/channel/UCjEGRIsJ7rh72t25p5j8rrA,UCjEGRIsJ7rh72t25p5j8rrA,58900,14117
교촌TV,https://vling.net/channel/UChcWXp8uJbcfq9EAIHp_bUw,UChcWXp8uJbcfq9EAIHp_bUw,10100,394
미니얍!,https://vling.net/channel/UCU296hL1ktMbEVhTkIKsPhQ,UCU296hL1ktMbEVhTkIKsPhQ,21800,257
LunLuns,https://vling.net/channel/UC6lNIbU1SSA9YjveOx9a_oA,UC6lNIbU1SSA9YjveOx9a_oA,550000,35310
JUNTV,https://vling.net/channel/UCNB-6ArklP1Mgg11-Og2zMg,UCNB-6ArklP1Mgg11-Og2zMg,1040000,12282
덕자네집밥,https://vling.net/channel/UC6m9CiD1jU52di9WoFNcbOg,UC6m9CiD1jU52di9WoFNcbOg,16200,819
MAYO FOOD_마요푸드,https://vling.net/channel/UC8geGLvpV8Z7RFgOKVwkONw,UC8geGLvpV8Z7RFgOKVwkONw,341000,64121
