title,channel_link,subscriberCount,dailyViewCount,gender_F,gender_M,age_0_17,age_18_24,age_25_34,age_35_44,age_45_54,age_55_64,age_65_plus
북앤힐링  Book&healing,https://www.youtube.com/channel/UCJYGB4-ATTryW48XbLAPeXw,437,8,43.0,56.0,0.1070090957731407,2.1936864633493847,8.079186730872124,16.372391653290528,32.37025147137507,28.143392188336,12.734082397003746
VR Laboratory,https://www.youtube.com/channel/UCgQulnsmCNbWHpGJZEirSJw,175,8,20.0,79.0,1.608848667672197,19.708396178984415,34.087481146304675,21.065862242332827,16.189039718451482,5.4298642533936645,1.9105077928607335
포커스포럼 _ 한국인의 지식 커뮤니티,https://www.youtube.com/channel/UClWh4qoWk9IHv_8M7_YomXQ,575,8,41.0,58.0,,,,,,,
삼성 에이엑스아이,https://www.youtube.com/channel/UCKITzZj8X9vGSEgTsjwlzEw,92,8,43.0,56.0,9.937178754997142,30.26841804683038,20.502569960022846,9.25185608223872,22.387207310108508,5.025699600228441,2.627070245573957
원광대학교 생활과학교실,https://www.youtube.com/channel/UCYUj7bavXWXAejzTe_GPO2g,170,8,15.0,84.0,2.1078431372549016,6.862745098039216,29.50980392156863,24.264705882352942,27.205882352941174,8.284313725490195,1.7647058823529411
포항시립미술관POMA,https://www.youtube.com/channel/UCgLh_YiDKaN38d0rz2akokQ,231,8,28.0,71.0,,,,,,,
런앤톡,https://www.youtube.com/channel/UC_chcQYTOmb8WPZCwKt7Mxg,405,8,39.0,60.0,0.3530005042864347,2.1180030257186075,8.119011598587997,11.850731215330306,23.49974785678265,31.215330307614725,22.844175491679273
신기한거 보여주는 오리,https://www.youtube.com/channel/UC9lXINLveho3ELoL-yV9TPA,14,8,24.099999999999994,76.0,5.0,13.8,36.0,24.1,17.4,3.5999999999999996,0.2
이손끝의 이야기들,https://www.youtube.com/channel/UCHXMGd8iop0Zw-vT0VXB2iA,294,8,48.0,51.0,2.4625784645098987,0.38628681796233705,3.380009657170449,8.208594881699662,22.259777885079675,32.158377595364556,31.144374698213422
스탠바이뉴,https://www.youtube.com/channel/UC-drE_JdJxV0VyDnBrc5YhA,190,8,28.0,71.0,,,,,,,
지혜의길,https://www.youtube.com/channel/UCCjximadU7tBG0zN9zaRm6A,2170,8,53.0,46.0,0.49800796812749004,0.199203187250996,1.593625498007968,3.5856573705179278,17.33067729083665,33.96414342629482,42.828685258964136
인생전쟁,https://www.youtube.com/channel/UCnBYijuKb7DUC5AB4qKWT0A,44,8,0.0,100.0,,,,100.0,,,
